alt_identifier,File Name,k8_cn,B cell,CD8 T cell,Epithelial/Tumor,Macrophages,NK-cells,P53+ Tumor,Proliferative Immune,Proliferative Tumor,Stromal,CD4 T cell
CR080,133,Mixed Immune,0.0959409594095941,0.07380073800738007,0.0952029520295203,0.3158671586715867,0.04206642066420664,0.008856088560885609,0.03616236162361624,0.016974169741697416,0.15129151291512916,0.16383763837638377
CR080,133,NK-cell enriched,0.08333333333333333,0.06944444444444445,0.09722222222222222,0.06944444444444445,0.4236111111111111,0.013888888888888888,0.020833333333333332,0.013888888888888888,0.1111111111111111,0.09722222222222222
CR080,133,P53+ Tumor,0,0,0.19047619047619047,0,0,0.42857142857142855,0,0.3333333333333333,0.047619047619047616,0
CR080,133,Proliferative Tumor,0.010309278350515464,0.030927835051546393,0.2646048109965636,0.044673539518900345,0.01718213058419244,0.030927835051546393,0.010309278350515464,0.5360824742268041,0.041237113402061855,0.013745704467353952
CR080,133,Stromal,0.025380710659898477,0.030456852791878174,0.030456852791878174,0.050761421319796954,0.015228426395939087,0.005076142131979695,0.005076142131979695,0,0.8223350253807107,0.015228426395939087
CR081,134,Bulk Tumor,0.002793296089385475,0.006983240223463687,0.7723463687150838,6.983240223463687e-4,0.030726256983240222,0.06494413407821228,0,0.10195530726256984,0.01606145251396648,0.0034916201117318434
CR081,134,CD8+ T cell enriched,0.10970464135021098,0.35443037974683544,0,0.07172995780590717,0.02531645569620253,0.008438818565400843,0.0379746835443038,0.012658227848101266,0.1350210970464135,0.24472573839662448
CR081,134,Immune-enriched stromal,0.047619047619047616,0.06558849955076371,0.036837376460017966,0.05390835579514825,0.03504043126684636,0.04582210242587601,0.03593890386343217,0.008984725965858042,0.522911051212938,0.14734950584007186
CR081,134,Mixed Immune,0.09116809116809117,0.05982905982905983,0.02849002849002849,0.2535612535612536,0.037037037037037035,0.017094017094017096,0.039886039886039885,0.005698005698005698,0.19658119658119658,0.2706552706552707
CR081,134,NK-cell enriched,0.02666666666666667,0.02,0.18666666666666668,0.006666666666666667,0.6266666666666667,0.04666666666666667,0.013333333333333334,0.04,0.03333333333333333,0
CR081,134,P53+ Tumor,0.004388103364212579,0.009751340809361287,0.20185275475377865,0.004388103364212579,0.01218917601170161,0.5182837640175524,0.0029254022428083864,0.20965382740126767,0.02779132130667967,0.008776206728425159
CR081,134,Proliferative Tumor,0.002127659574468085,0.009574468085106383,0.23191489361702128,0,0.027659574468085105,0.17659574468085107,0.0010638297872340426,0.5351063829787234,0.009574468085106383,0.006382978723404255
CR081,134,Stromal,0.01059322033898305,0.01694915254237288,0.00211864406779661,0.01694915254237288,0.01059322033898305,0,0.006355932203389831,0,0.8495762711864406,0.08686440677966102
CR081,135,Bulk Tumor,0.0039126181936746,0.010107597000326051,0.732637756765569,0.00489077274209325,0.016302575806977502,0.07597000326051516,9.7815454841865e-4,0.09455493968046952,0.05477665471144441,0.0058689272905119005
CR081,135,CD8+ T cell enriched,0.023622047244094488,0.3937007874015748,0.047244094488188976,0.06299212598425197,0.007874015748031496,0.031496062992125984,0.015748031496062992,0,0.2204724409448819,0.1968503937007874
CR081,135,Immune-enriched stromal,0.02155887230514096,0.05638474295190713,0.12354892205638475,0.04145936981757877,0.02570480928689884,0.04975124378109453,0.00912106135986733,0.0439469320066335,0.5257048092868989,0.10281923714759536
CR081,135,Mixed Immune,0.03954802259887006,0.05084745762711865,0.005649717514124294,0.384180790960452,0.02824858757062147,0.01694915254237288,0.02824858757062147,0,0.1977401129943503,0.24858757062146894
CR081,135,NK-cell enriched,0,0,0.21428571428571427,0,0.35714285714285715,0.07142857142857142,0,0.21428571428571427,0.14285714285714285,0
CR081,135,P53+ Tumor,0.003955696202531646,0.013449367088607595,0.23655063291139242,0.007120253164556962,0.0245253164556962,0.43433544303797467,0.0015822784810126582,0.2254746835443038,0.04272151898734177,0.010284810126582278
CR081,135,Proliferative Tumor,6.958942240779402e-4,0.008350730688935281,0.26791927627000695,0.0027835768963117608,0.03409881697981907,0.1475295755045233,0.003479471120389701,0.4933890048712596,0.03618649965205289,0.0055671537926235215
CR081,135,Stromal,0.009345794392523364,0.035046728971962614,0.028037383177570093,0.02336448598130841,0.007009345794392523,0.007009345794392523,0.004672897196261682,0.002336448598130841,0.8387850467289719,0.04439252336448598
CR082,60,Bulk Tumor,0.015037593984962405,0.022556390977443608,0.7518796992481203,0.015037593984962405,0.06766917293233082,0,0.007518796992481203,0.09022556390977443,0.022556390977443608,0.007518796992481203
CR082,60,CD8+ T cell enriched,0.0110062893081761,0.4779874213836478,0.014150943396226415,0.14937106918238993,0.0479559748427673,0.0015723270440251573,0.03537735849056604,0.02279874213836478,0.125,0.11477987421383648
CR082,60,Immune-enriched stromal,0.02717825739408473,0.1254996003197442,0.026378896882494004,0.13589128697042366,0.03437250199840128,0.002398081534772182,0.025579536370903277,0.0015987210231814548,0.5171862509992007,0.10391686650679456
CR082,60,Mixed Immune,0.010462776659959759,0.11549295774647887,0.01851106639839034,0.42293762575452715,0.0676056338028169,0.0036217303822937627,0.0358148893360161,4.0241448692152917e-4,0.17263581488933602,0.15251509054325957
CR082,60,NK-cell enriched,0.00437636761487965,0.07221006564551423,0.10284463894967177,0.09409190371991247,0.5448577680525164,0.00437636761487965,0.0175054704595186,0.00437636761487965,0.10940919037199125,0.045951859956236324
CR082,60,P53+ Tumor,0,0.5,0,0,0,0,0,0.5,0,0
CR082,60,Proliferative Tumor,0,0.11948529411764706,0.17095588235294118,0.011029411764705883,0.003676470588235294,0.02022058823529412,0.007352941176470588,0.6470588235294118,0.007352941176470588,0.012867647058823529
CR082,60,Stromal,0.011734028683181226,0.027379400260756193,0.002607561929595828,0.04563233376792699,0.010430247718383311,0.002607561929595828,0.007822685788787484,0,0.8526727509778357,0.03911342894393742
CR082,61,Bulk Tumor,0.0022675736961451248,0.047619047619047616,0.7337220602526725,0.00647878198898607,3.2393909944930353e-4,0.015549076773566569,0.0012957563977972141,0.15063168124392615,0.02850664075153871,0.013605442176870748
CR082,61,CD8+ T cell enriched,0.03986710963455149,0.44584717607973423,0.06777408637873754,0.02458471760797342,0.0019933554817275745,0.012624584717607974,0.02857142857142857,0.03986710963455149,0.09169435215946845,0.24717607973421926
CR082,61,Immune-enriched stromal,0.050872093023255814,0.10174418604651163,0.06831395348837209,0.011627906976744186,0.007267441860465116,0.005813953488372093,0.015988372093023256,0.0188953488372093,0.5072674418604651,0.21220930232558138
CR082,61,Mixed Immune,0.06432748538011696,0.04678362573099415,0.023391812865497075,0.14035087719298245,0,0,0.07602339181286549,0.011695906432748537,0.14619883040935672,0.49122807017543857
CR082,61,P53+ Tumor,0,0.041666666666666664,0.2916666666666667,0,0,0.3333333333333333,0,0.25,0.041666666666666664,0.041666666666666664
CR082,61,Proliferative Tumor,5.885815185403178e-4,0.04590935844614479,0.24220129487934078,0.0020600353148911123,0.0014714537963507945,0.040317834020011774,0.0044143613890523835,0.6380223660977046,0.013243084167157151,0.011771630370806356
CR082,61,Stromal,0.011627906976744186,0.03953488372093023,0,0.002325581395348837,0.004651162790697674,0.002325581395348837,0.004651162790697674,0,0.8534883720930233,0.08139534883720931
CR082,62,Bulk Tumor,0.0018270401948842874,0.03288672350791717,0.7241169305724726,0.0018270401948842874,0.0048721071863581,0.012789281364190013,0.004263093788063338,0.16930572472594396,0.04141291108404385,0.006699147381242387
CR082,62,CD8+ T cell enriched,0.021052631578947368,0.49122807017543857,0.10526315789473684,0.03859649122807018,0,0.0035087719298245615,0.02456140350877193,0.07017543859649122,0.10877192982456141,0.1368421052631579
CR082,62,Immune-enriched stromal,0.028,0.044,0.132,0.04,0,0.004,0.056,0.06,0.52,0.116
CR082,62,Mixed Immune,0.04,0.04,0.08,0.26,0,0,0.06,0,0.14,0.38
CR082,62,P53+ Tumor,0,0,0.2,0,0,0.4,0,0.2,0.2,0
CR082,62,Proliferative Tumor,0.001272264631043257,0.04739185750636132,0.24872773536895673,0.0022264631043256997,9.541984732824427e-4,0.025127226463104325,0.003816793893129771,0.6326335877862596,0.02862595419847328,0.009223918575063612
CR082,62,Stromal,0,0,0.05555555555555555,0.05555555555555555,0,0,0,0,0.8333333333333334,0.05555555555555555
CR082,63,Bulk Tumor,0.0012254901960784314,0.06862745098039216,0.7169117647058824,0.011029411764705883,0.011029411764705883,0.006127450980392157,0,0.1323529411764706,0.04044117647058824,0.012254901960784314
CR082,63,CD8+ T cell enriched,0.024875621890547265,0.43283582089552236,0.04228855721393035,0.10323383084577115,0.041044776119402986,0.0024875621890547263,0.03731343283582089,0.02736318407960199,0.12935323383084577,0.15920398009950248
CR082,63,Immune-enriched stromal,0.044854881266490766,0.09498680738786279,0.032541776605101144,0.10026385224274406,0.03781882145998241,0.002638522427440633,0.02990325417766051,0.005277044854881266,0.525065963060686,0.1266490765171504
CR082,63,Mixed Immune,0.02200956937799043,0.08181818181818182,0.015311004784688996,0.4196172248803828,0.05119617224880383,0.003827751196172249,0.09043062200956938,0.0019138755980861245,0.1277511961722488,0.1861244019138756
CR082,63,NK-cell enriched,0.02247191011235955,0.056179775280898875,0.13108614232209737,0.11610486891385768,0.5205992509363296,0.011235955056179775,0.026217228464419477,0.011235955056179775,0.08239700374531835,0.02247191011235955
CR082,63,Proliferative Tumor,0.001402524544179523,0.07152875175315568,0.24684431977559607,0.0070126227208976155,0.0021037868162692847,0.01753155680224404,0.0070126227208976155,0.6192145862552595,0.020336605890603085,0.0070126227208976155
CR082,63,Stromal,0.017374517374517374,0.019305019305019305,0.003861003861003861,0.025096525096525095,0.003861003861003861,0.003861003861003861,0.009652509652509652,0.0019305019305019305,0.8706563706563707,0.0444015444015444
CR082,64,Bulk Tumor,0.001040582726326743,0.05619146722164412,0.7252861602497399,0.01664932362122789,0.02497398543184183,0.01664932362122789,0.006243496357960458,0.11758584807492195,0.03225806451612903,0.003121748178980229
CR082,64,CD8+ T cell enriched,0,0.5151515151515151,0.1393939393939394,0.05454545454545454,0.024242424242424242,0.006060606060606061,0.012121212121212121,0.048484848484848485,0.14545454545454545,0.05454545454545454
CR082,64,Immune-enriched stromal,0.01939655172413793,0.09698275862068965,0.06465517241379311,0.10344827586206896,0,0.008620689655172414,0.021551724137931036,0.015086206896551725,0.5366379310344828,0.1336206896551724
CR082,64,Mixed Immune,0.01,0.015,0.055,0.465,0.005,0.005,0.15,0,0.2,0.095
CR082,64,NK-cell enriched,0.004225352112676056,0.04366197183098591,0.1563380281690141,0.05352112676056338,0.6887323943661972,0.009859154929577466,0.023943661971830985,0.011267605633802818,0.007042253521126761,0.0014084507042253522
CR082,64,P53+ Tumor,0,0,0.16666666666666666,0.16666666666666666,0,0.5,0,0,0.16666666666666666,0
CR082,64,Proliferative Tumor,0.0021810250817884407,0.05888767720828789,0.23555070883315157,0.0054525627044711015,0.010905125408942203,0.028353326063249727,0.008724100327153763,0.6281352235550709,0.016357688113413305,0.0054525627044711015
CR082,64,Stromal,0.011472275334608031,0.0248565965583174,0.0057361376673040155,0.05927342256214149,0,0.0019120458891013384,0.011472275334608031,0,0.8393881453154876,0.045889101338432124
CR082,65,Bulk Tumor,0,0,1,0,0,0,0,0,0,0
CR082,65,CD8+ T cell enriched,0.018518518518518517,0.3333333333333333,0.018518518518518517,0.05555555555555555,0.09259259259259259,0,0.1111111111111111,0,0.18518518518518517,0.18518518518518517
CR082,65,Immune-enriched stromal,0.058823529411764705,0.14705882352941177,0,0.20588235294117646,0.029411764705882353,0,0,0,0.4411764705882353,0.11764705882352941
CR082,65,Mixed Immune,0.041666666666666664,0.09722222222222222,0.09722222222222222,0.3333333333333333,0.05555555555555555,0,0.027777777777777776,0.013888888888888888,0.19444444444444445,0.1388888888888889
CR082,65,NK-cell enriched,0,0.05555555555555555,0,0.2777777777777778,0.5555555555555556,0,0,0,0.05555555555555555,0.05555555555555555
CR082,65,Stromal,0,0.034482758620689655,0,0,0.10344827586206896,0,0,0,0.8620689655172413,0
CR084,136,Bulk Tumor,0.003048780487804878,0.003048780487804878,0.5701219512195121,0.012195121951219513,0.039634146341463415,0.04878048780487805,0.012195121951219513,0.19207317073170732,0.10975609756097561,0.009146341463414634
CR084,136,CD8+ T cell enriched,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0.3333333333333333
CR084,136,Immune-enriched stromal,0.024161073825503355,0.03087248322147651,0.1697986577181208,0.02953020134228188,0.027516778523489934,0.03557046979865772,0.022818791946308724,0.12483221476510067,0.48389261744966444,0.05100671140939597
CR084,136,Mixed Immune,0.1111111111111111,0,0.14814814814814814,0.3333333333333333,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.07407407407407407
CR084,136,NK-cell enriched,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0
CR084,136,P53+ Tumor,0,0.1,0.3,0,0,0.1,0,0.2,0.1,0.2
CR084,136,Proliferative Tumor,0.001394700139470014,0.00697350069735007,0.26778242677824265,0.02510460251046025,0.043235704323570434,0.03207810320781032,0.012552301255230125,0.4839609483960948,0.11436541143654114,0.012552301255230125
CR084,136,Stromal,0.01255841121495327,0.015771028037383176,0.021320093457943924,0.013434579439252336,0.002628504672897196,0.013434579439252336,0.0035046728971962616,0.007009345794392523,0.8916471962616822,0.018691588785046728
CR084,137,Bulk Tumor,0.0026058631921824105,0.004560260586319218,0.6775244299674267,0.011726384364820847,0.038436482084690554,0.04169381107491857,6.514657980456026e-4,0.09315960912052117,0.11661237785016286,0.013029315960912053
CR084,137,CD8+ T cell enriched,0,0,0,0,0,0,0,0,1,0
CR084,137,Immune-enriched stromal,0.01679171132547338,0.00857449088960343,0.263308324401572,0.015005359056806002,0.030725259021078956,0.05323329760628796,0.012861736334405145,0.08645944980350125,0.4880314397999285,0.025008931761343337
CR084,137,Mixed Immune,0,0,0.2,0.3333333333333333,0.06666666666666667,0,0,0.06666666666666667,0.2,0.13333333333333333
CR084,137,NK-cell enriched,0,0,0.4444444444444444,0.05555555555555555,0.4444444444444444,0,0,0,0.05555555555555555,0
CR084,137,P53+ Tumor,0,0,0.25,0,0.05555555555555555,0.3055555555555556,0,0.16666666666666666,0.2222222222222222,0
CR084,137,Proliferative Tumor,0.004282655246252677,0,0.28693790149892934,0.017130620985010708,0.042826552462526764,0.03640256959314775,0.014989293361884369,0.4582441113490364,0.1349036402569593,0.004282655246252677
CR084,137,Stromal,0.008669804310131285,0.00569729997522913,0.04260589546693089,0.006688134753529849,0.00594500866980431,0.02378003467921724,0.0027247956403269754,0.01139459995045826,0.8793658657418876,0.013128560812484518
CR094,13,Bulk Tumor,0.012345679012345678,0.015089163237311385,0.7153635116598079,0.00205761316872428,0.00411522633744856,0.14746227709190673,0,0.019204389574759947,0.08093278463648834,0.003429355281207133
CR094,13,CD8+ T cell enriched,0.05454545454545454,0.34545454545454546,0.03636363636363636,0.03636363636363636,0.05454545454545454,0.01818181818181818,0,0,0.12727272727272726,0.32727272727272727
CR094,13,Immune-enriched stromal,0.038777908343125736,0.02937720329024677,0.136310223266745,0.06110458284371328,0.011750881316098707,0.07285546415981199,0.007050528789659225,0.011750881316098707,0.5417156286721504,0.08930669800235018
CR094,13,Mixed Immune,0.04716981132075472,0.08490566037735849,0.009433962264150943,0.2830188679245283,0.02830188679245283,0.03773584905660377,0.018867924528301886,0,0.2830188679245283,0.20754716981132076
CR094,13,NK-cell enriched,0,0,0,0,1,0,0,0,0,0
CR094,13,P53+ Tumor,0.012326043737574552,0.012723658051689861,0.2636182902584493,0.011530815109343936,0.00437375745526839,0.5662027833001988,0.002783300198807157,0.03856858846918489,0.07673956262425448,0.011133200795228629
CR094,13,Proliferative Tumor,0,0.02127659574468085,0.2978723404255319,0,0.02127659574468085,0.1702127659574468,0,0.44680851063829785,0.02127659574468085,0.02127659574468085
CR094,13,Stromal,0,0.015503875968992248,0.015503875968992248,0.031007751937984496,0,0.007751937984496124,0,0,0.8604651162790697,0.06976744186046512
CR094,14,Bulk Tumor,0.0014727540500736377,0.009572901325478646,0.7385861561119293,0.0014727540500736377,0.018409425625920472,0.13696612665684832,7.363770250368188e-4,0.06332842415316642,0.028718703976435934,7.363770250368188e-4
CR094,14,CD8+ T cell enriched,0,0,0,0,0,0,0,0,1,0
CR094,14,Immune-enriched stromal,0.020531400966183576,0.014492753623188406,0.10628019323671498,0.06280193236714976,0.05676328502415459,0.050724637681159424,0.0036231884057971015,0.020531400966183576,0.5567632850241546,0.10748792270531402
CR094,14,Mixed Immune,0,0.014285714285714285,0.014285714285714285,0.34285714285714286,0.08571428571428572,0.02857142857142857,0,0.014285714285714285,0.2571428571428571,0.24285714285714285
CR094,14,NK-cell enriched,0.022727272727272728,0,0.11363636363636363,0,0.6136363636363636,0.045454545454545456,0,0.045454545454545456,0.13636363636363635,0.022727272727272728
CR094,14,P53+ Tumor,0.00425531914893617,0.007978723404255319,0.26276595744680853,0.0026595744680851063,0.005851063829787234,0.5388297872340425,5.319148936170213e-4,0.1473404255319149,0.028191489361702127,0.0015957446808510637
CR094,14,Proliferative Tumor,0.003976143141153081,0.003976143141153081,0.2504970178926441,0,0.005964214711729622,0.15904572564612326,0.007952286282306162,0.5467196819085487,0.019880715705765408,0.0019880715705765406
CR094,14,Stromal,0.017432646592709985,0.004754358161648178,0.02377179080824089,0.03803486529318542,0.01584786053882726,0.001584786053882726,0.001584786053882726,0,0.8510301109350238,0.04595879556259905
CR094,15,Bulk Tumor,0.0024390243902439024,0.00853658536585366,0.8195121951219512,0.010365853658536586,0.009146341463414634,0.09573170731707317,6.097560975609756e-4,0.03048780487804878,0.02195121951219512,0.0012195121951219512
CR094,15,CD8+ T cell enriched,0,0.5,0,0.25,0,0,0.25,0,0,0
CR094,15,Immune-enriched stromal,0.03125,0.019097222222222224,0.14756944444444445,0.07465277777777778,0.010416666666666666,0.06944444444444445,0.003472222222222222,0.017361111111111112,0.5746527777777778,0.052083333333333336
CR094,15,Mixed Immune,0.013333333333333334,0.02666666666666667,0.14666666666666667,0.5333333333333333,0.02666666666666667,0.02666666666666667,0,0,0.17333333333333334,0.05333333333333334
CR094,15,P53+ Tumor,0.003912800447177194,0.006148686416992733,0.22302962548910005,0.0072666294019005035,0.0022358859698155395,0.5841252096143097,0.0011179429849077697,0.1335941866964785,0.03745108999441028,0.0011179429849077697
CR094,15,Proliferative Tumor,0.005649717514124294,0.005649717514124294,0.1864406779661017,0,0.005649717514124294,0.21468926553672316,0,0.5480225988700564,0.03389830508474576,0
CR094,15,Stromal,0.018641810918774968,0.005326231691078562,0.015978695073235686,0.03062583222370173,0.011984021304926764,0.006657789613848202,0,0,0.8921438082556591,0.018641810918774968
CR094,16,Bulk Tumor,0.031746031746031744,0,0.6428571428571429,0,0.031746031746031744,0.16666666666666666,0.007936507936507936,0.07142857142857142,0.047619047619047616,0
CR094,16,Immune-enriched stromal,0.015,0.025,0.17,0.11,0.005,0.095,0.005,0.04,0.51,0.025
CR094,16,Mixed Immune,0,0.03333333333333333,0.03333333333333333,0.5,0,0,0,0,0.26666666666666666,0.16666666666666666
CR094,16,P53+ Tumor,0.00872093023255814,0.011627906976744186,0.22674418604651161,0.014534883720930232,0.005813953488372093,0.5174418604651163,0,0.13372093023255813,0.07267441860465117,0.00872093023255814
CR094,16,Proliferative Tumor,0.02857142857142857,0,0.15714285714285714,0,0.02857142857142857,0.14285714285714285,0.02857142857142857,0.5428571428571428,0.07142857142857142,0
CR094,16,Stromal,0,0,0,0.23529411764705882,0,0,0,0,0.7058823529411765,0.058823529411764705
CR096,66,Bulk Tumor,0.004484304932735426,0.01569506726457399,0.7869955156950673,0.008968609865470852,0.06726457399103139,0.008968609865470852,0,0.017937219730941704,0.07399103139013453,0.01569506726457399
CR096,66,CD8+ T cell enriched,0,0.3870967741935484,0.04838709677419355,0.1935483870967742,0.12903225806451613,0.016129032258064516,0.016129032258064516,0,0.1774193548387097,0.03225806451612903
CR096,66,Immune-enriched stromal,0.026655202063628546,0.030524505588993982,0.18486672398968185,0.09243336199484092,0.12639724849527084,0.01117798796216681,0.0025795356835769563,0.004299226139294927,0.5068787618228718,0.014187446259673258
CR096,66,Mixed Immune,0.02085308056872038,0.043601895734597156,0.06445497630331753,0.4758293838862559,0.12890995260663507,0.008530805687203791,0.005687203791469194,0.002843601895734597,0.2018957345971564,0.04739336492890995
CR096,66,NK-cell enriched,0.014950166112956811,0.044850498338870434,0.15448504983388706,0.09966777408637874,0.45348837209302323,0.011627906976744186,0.0033222591362126247,0.0033222591362126247,0.2026578073089701,0.011627906976744186
CR096,66,Proliferative Tumor,0,0,0.5,0,0,0,0,0.5,0,0
CR096,66,Stromal,0.012899607403252944,0.011777902411665733,0.056085249579360626,0.039820527201346045,0.044868199663488505,0.005608524957936063,0.0011217049915872126,0,0.8227706113292205,0.005047672462142457
CR096,67,Bulk Tumor,0,0.005420054200542005,0.8265582655826558,0,0.05420054200542006,0.016260162601626018,0,0.05420054200542006,0.04336043360433604,0
CR096,67,CD8+ T cell enriched,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0
CR096,67,Immune-enriched stromal,0.015124016938898971,0.02601330913490623,0.14882032667876588,0.06291591046581972,0.1820931639443436,0.01572897761645493,0.010889292196007259,0.014519056261343012,0.5081669691470054,0.01572897761645493
CR096,67,Mixed Immune,0,0.03508771929824561,0.05263157894736842,0.42105263157894735,0.17543859649122806,0.017543859649122806,0,0,0.22807017543859648,0.07017543859649122
CR096,67,NK-cell enriched,0.017452006980802792,0.02443280977312391,0.09947643979057591,0.038394415357766144,0.5340314136125655,0.012216404886561954,0.006980802792321117,0.0017452006980802793,0.24956369982547993,0.015706806282722512
CR096,67,P53+ Tumor,0,0,0,0,0,1,0,0,0,0
CR096,67,Proliferative Tumor,0,0,0.7,0.1,0.2,0,0,0,0,0
CR096,67,Stromal,0.018509254627313655,0.007003501750875438,0.028514257128564282,0.030015007503751877,0.07753876938469234,0.0065032516258129065,0.0030015007503751876,0.003501750875437719,0.8149074537268635,0.010505252626313157
CR096,68,Bulk Tumor,0.005076142131979695,0.01015228426395939,0.8223350253807107,0,0.04568527918781726,0.025380710659898477,0,0.04060913705583756,0.04568527918781726,0.005076142131979695
CR096,68,CD8+ T cell enriched,0,0.75,0,0,0,0,0,0,0.25,0
CR096,68,Immune-enriched stromal,0.030245746691871456,0.022684310018903593,0.20793950850661624,0.06427221172022685,0.07939508506616257,0.013232514177693762,0.007561436672967864,0.011342155009451797,0.5349716446124764,0.02835538752362949
CR096,68,Mixed Immune,0,0,0.125,0.4375,0,0.0625,0,0,0.125,0.25
CR096,68,NK-cell enriched,0.041666666666666664,0,0.20833333333333334,0,0.5,0.041666666666666664,0,0,0.20833333333333334,0
CR096,68,Proliferative Tumor,0,0,0,0,0,0,0,1,0,0
CR096,68,Stromal,0.021671826625386997,0.011145510835913313,0.027244582043343655,0.02043343653250774,0.03529411764705882,0.0086687306501548,0.005572755417956657,0.0030959752321981426,0.8569659442724458,0.009907120743034056
CR096,69,Bulk Tumor,0,0.004081632653061225,0.8693877551020408,0.00816326530612245,0.02857142857142857,0.02040816326530612,0,0.012244897959183673,0.05714285714285714,0
CR096,69,CD8+ T cell enriched,0.16666666666666666,0.3333333333333333,0,0.16666666666666666,0,0,0.16666666666666666,0,0.16666666666666666,0
CR096,69,Immune-enriched stromal,0.0241423125794155,0.04066073697585769,0.16518424396442186,0.12325285895806862,0.08005082592121983,0.011435832274459974,0.0025412960609911056,0.0038119440914866584,0.531130876747141,0.017789072426937738
CR096,69,Mixed Immune,0,0.07894736842105263,0.10526315789473684,0.2894736842105263,0.13157894736842105,0,0.02631578947368421,0,0.34210526315789475,0.02631578947368421
CR096,69,NK-cell enriched,0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.06666666666666667,0,0,0.13333333333333333,0
CR096,69,Stromal,0.0078064012490242,0.00624512099921936,0.06323185011709602,0.03747072599531616,0.02810304449648712,0.01014832162373146,0.00156128024980484,0.00234192037470726,0.834504293520687,0.00858704137392662
CR096,70,Bulk Tumor,0.014492753623188406,0.028985507246376812,0.8115942028985508,0.028985507246376812,0.057971014492753624,0.014492753623188406,0,0.014492753623188406,0.028985507246376812,0
CR096,70,CD8+ T cell enriched,0,0.25,0.25,0.25,0.25,0,0,0,0,0
CR096,70,Immune-enriched stromal,0.043333333333333335,0.01,0.14333333333333334,0.07333333333333333,0.10666666666666667,0.02,0.006666666666666667,0.016666666666666666,0.5366666666666666,0.043333333333333335
CR096,70,Mixed Immune,0.11764705882352941,0,0,0.29411764705882354,0.11764705882352941,0,0,0,0.35294117647058826,0.11764705882352941
CR096,70,NK-cell enriched,0.022988505747126436,0.034482758620689655,0.034482758620689655,0.04597701149425287,0.5632183908045977,0,0,0,0.28735632183908044,0.011494252873563218
CR096,70,Proliferative Tumor,0,0,1,0,0,0,0,0,0,0
CR096,70,Stromal,0.01875,0,0.035416666666666666,0.03125,0.06458333333333334,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.825,0.0125
CR096,71,Bulk Tumor,0,0,0.8333333333333334,0,0,0.05555555555555555,0,0.027777777777777776,0.08333333333333333,0
CR096,71,Immune-enriched stromal,0.020833333333333332,0.020833333333333332,0.2708333333333333,0.041666666666666664,0.041666666666666664,0.020833333333333332,0,0.020833333333333332,0.5625,0
CR096,71,Stromal,0.0078125,0,0.0546875,0.015625,0.0234375,0.0234375,0,0,0.875,0
CR097,74,Bulk Tumor,0.00392156862745098,0.01045751633986928,0.6967320261437908,0,0.07320261437908497,0.07973856209150326,0.006535947712418301,0.11503267973856209,0.009150326797385621,0.00522875816993464
CR097,74,CD8+ T cell enriched,0.15907059874888294,0.29848078641644327,0.022341376228775692,0.03663985701519214,0.07596067917783736,0.014298480786416443,0.128686327077748,0.01519213583556747,0.07238605898123325,0.1769436997319035
CR097,74,Immune-enriched stromal,0.08326180257510729,0.0351931330472103,0.0240343347639485,0.03690987124463519,0.09012875536480687,0.01630901287553648,0.09699570815450644,0.01201716738197425,0.47725321888412015,0.1278969957081545
CR097,74,Mixed Immune,0.16874027993779162,0.027216174183514776,0.015552099533437015,0.1547433903576983,0.08242612752721618,0.01088646967340591,0.16096423017107309,0.00933125972006221,0.12130637636080871,0.24883359253499224
CR097,74,NK-cell enriched,0.030626780626780627,0.042735042735042736,0.05698005698005698,0.04843304843304843,0.5384615384615384,0.03632478632478633,0.04344729344729345,0.04487179487179487,0.08974358974358974,0.06837606837606838
CR097,74,P53+ Tumor,0.003026634382566586,0.010895883777239709,0.18038740920096852,0.0036319612590799033,0.056295399515738496,0.49515738498789347,0.006658595641646489,0.21610169491525424,0.010895883777239709,0.01694915254237288
CR097,74,Proliferative Tumor,0.0021626297577854673,0.011678200692041523,0.17474048442906576,0.0012975778546712802,0.06185121107266436,0.13624567474048443,0.013408304498269897,0.5769896193771626,0.007785467128027681,0.01384083044982699
CR097,74,Stromal,0.03333333333333333,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.05555555555555555,0.011111111111111112,0.044444444444444446,0,0.8111111111111111,0.011111111111111112
CR097,75,Bulk Tumor,0.005361930294906166,0.002680965147453083,0.6353887399463807,0.005361930294906166,0.02680965147453083,0.12332439678284182,0.00804289544235925,0.0938337801608579,0.040214477211796246,0.058981233243967826
CR097,75,CD8+ T cell enriched,0.04150943396226415,0.2358490566037736,0.007547169811320755,0.020754716981132074,0.024528301886792454,0.009433962264150943,0.045283018867924525,0.009433962264150943,0.14150943396226415,0.4641509433962264
CR097,75,Immune-enriched stromal,0.04367606915377616,0.048225659690627844,0.023657870791628753,0.04094631483166515,0.023657870791628753,0.020928116469517744,0.048225659690627844,0.01637852593266606,0.44858962693357596,0.2857142857142857
