alt_identifier,k8_cn,B cell,CD4 T cell,CD8 T cell,Epithelial/Tumor,Macrophages,NK-cells,P53+ Tumor,Proliferative Immune,Proliferative Tumor,Stromal
CR110,NK-cell enriched,0.02071563088512241,0.047080979284369114,0.08851224105461393,0.09227871939736347,0.08662900188323917,0.536723163841808,0.011299435028248588,0.009416195856873822,0.03389830508474576,0.07344632768361582
CR110,P53+ Tumor,0,0.018518518518518517,0.1111111111111111,0.25925925925925924,0.05555555555555555,0,0.2037037037037037,0,0.24074074074074073,0.1111111111111111
CR110,Proliferative Tumor,0.004317627182278956,0.006007133470996809,0.0672048057067768,0.2737000187722921,0.007696639759714661,0.004880795945184907,0.02158813591139478,0.006382579312934109,0.5445841937300544,0.06363807020837245
CR110,Stromal,0,0.034904013961605584,0.031413612565445025,0.006980802792321117,0.02617801047120419,0.005235602094240838,0.0034904013961605585,0.013961605584642234,0.0017452006980802793,0.8760907504363001
CR112,Bulk Tumor,0.013364243829264967,0.005454793399699986,0.019637256238919952,0.7557616255284331,0.0021819173598799945,0.017932633301513706,0.053320605482067365,4.09109504977499e-4,0.04152461475521615,0.09041320060002728
CR112,CD8+ T cell enriched,0.021621621621621623,0.13513513513513514,0.4648648648648649,0.12432432432432433,0.02702702702702703,0.01891891891891892,0.02702702702702703,0,0.03513513513513514,0.14594594594594595
CR112,Immune-enriched stromal,0.028873705091470133,0.08463742561163765,0.04320035265594005,0.166189111747851,0.03835133348027331,0.014326647564469915,0.03041657482918228,6.612298875909191e-4,0.009477628388803174,0.5838659907427816
CR112,Mixed Immune,0.020100502512562814,0.2613065326633166,0.02512562814070352,0.02512562814070352,0.4321608040201005,0.01507537688442211,0.002512562814070352,0.010050251256281407,0.002512562814070352,0.20603015075376885
CR112,NK-cell enriched,0.03125,0.03125,0.09375,0.25,0,0.34375,0.125,0,0.0625,0.0625
CR112,P53+ Tumor,0.004858299595141701,0.012550607287449392,0.02834008097165992,0.2591093117408907,0.0032388663967611335,0.008906882591093117,0.5506072874493927,8.097165991902834e-4,0.07246963562753037,0.05910931174089069
CR112,Proliferative Tumor,0.007803790412486065,0.004459308807134894,0.013377926421404682,0.2976588628762542,0.0033444816053511705,0.03455964325529543,0.06020066889632107,0.004459308807134894,0.5351170568561873,0.03901895206243032
CR112,Stromal,0.00997506234413965,0.04551122194513716,0.018703241895261846,0.025561097256857856,0.028678304239401497,0.0012468827930174563,0.0024937655860349127,0,0,0.8678304239401496
CR113,Bulk Tumor,0.017477876106194692,0.006194690265486726,0.011504424778761062,0.7070796460176991,0.0024336283185840708,0.034292035398230086,0.018141592920353982,2.2123893805309734e-4,0.08694690265486725,0.11570796460176991
CR113,CD8+ T cell enriched,0.02564102564102564,0.10256410256410256,0.4358974358974359,0.1794871794871795,0.05128205128205128,0.07692307692307693,0.02564102564102564,0,0.02564102564102564,0.07692307692307693
CR113,Immune-enriched stromal,0.03087388801674516,0.0727367870225013,0.025379382522239664,0.1760858189429618,0.08398744113029827,0.047880690737833596,0.017006802721088437,0.004447933019361591,0.029304029304029304,0.5122972265829409
CR113,Mixed Immune,0.03278688524590164,0.1841109709962169,0.03278688524590164,0.027742749054224466,0.3896595208070618,0.07692307692307693,0.007566204287515763,0.007566204287515763,0.0012610340479192938,0.23959646910466584
CR113,NK-cell enriched,0.027918781725888325,0.015228426395939087,0.027918781725888325,0.14213197969543148,0.05583756345177665,0.5558375634517766,0.015228426395939087,0,0.025380710659898477,0.13451776649746192
CR113,P53+ Tumor,0,0.09090909090909091,0,0.36363636363636365,0,0.045454545454545456,0.3181818181818182,0,0.13636363636363635,0.045454545454545456
CR113,Proliferative Tumor,0.011475409836065573,0.002459016393442623,0.009836065573770493,0.3114754098360656,0.002459016393442623,0.06393442622950819,0.020491803278688523,8.19672131147541e-4,0.510655737704918,0.06639344262295081
CR113,Stromal,0.012824010914051841,0.040927694406548434,0.009004092769440655,0.012824010914051841,0.03847203274215553,0.019099590723055934,0.006275579809004093,0.0019099590723055935,5.457025920873125e-4,0.8581173260572987
CR115,Bulk Tumor,0.0025188916876574307,0.0016792611251049538,0.007556675062972292,0.7489504617968094,0.007556675062972292,0.052057094878253565,0.007556675062972292,0,0.14021830394626364,0.03190596137699412
CR115,CD8+ T cell enriched,0.03614457831325301,0.2289156626506024,0.39759036144578314,0.01606425702811245,0.11244979919678715,0.01606425702811245,0,0.020080321285140562,0,0.17269076305220885
CR115,Immune-enriched stromal,0.03305046895935686,0.07994640464493077,0.07860652076820009,0.08619919606967397,0.09513175524787852,0.06833407771326486,0.0031263957123715946,0.013398838767306834,0.006252791424743189,0.5359535506922734
CR115,Mixed Immune,0.0412621359223301,0.15776699029126215,0.05825242718446602,0.04854368932038835,0.34951456310679613,0.0703883495145631,0,0.012135922330097087,0.0024271844660194173,0.25970873786407767
CR115,NK-cell enriched,0.006578947368421052,0.05263157894736842,0.03289473684210526,0.14473684210526316,0.02631578947368421,0.5263157894736842,0,0,0.07894736842105263,0.13157894736842105
CR115,Proliferative Tumor,0.001364256480218281,0.002728512960436562,0.005457025920873124,0.3096862210095498,0.009549795361527967,0.03819918144611187,0.015006821282401092,0.009549795361527967,0.5879945429740792,0.020463847203274217
CR115,Stromal,0.021893814997263273,0.03229337712096333,0.019157088122605363,0.027914614121510674,0.04324028461959496,0.022441160372194856,0.004378762999452655,0.003284072249589491,0,0.8253968253968254
CR118,Bulk Tumor,0.2346345514950166,0.046511627906976744,0.03322259136212625,0.6025747508305648,0.03363787375415282,0.02117940199335548,0.007475083056478406,4.152823920265781e-4,0.004568106312292359,0.015780730897009966
CR118,CD8+ T cell enriched,0.09200666111573688,0.4071606994171524,0.36219816819317235,0.04475437135720233,0.02810158201498751,0.03517901748542881,0.0014571190674437969,0.00791007493755204,0.007077435470441299,0.014154870940882597
CR118,Immune-enriched stromal,0.027411167512690356,0.0883248730964467,0.046700507614213196,0.14923857868020304,0.09238578680203045,0.0700507614213198,0.013197969543147208,0.0020304568527918783,0.0010152284263959391,0.5096446700507614
CR118,Mixed Immune,0.25095541401273885,0.2917197452229299,0.041019108280254776,0.11057324840764331,0.2045859872611465,0.034394904458598725,0.007388535031847133,0.018089171974522294,0.019617834394904457,0.02165605095541401
CR118,NK-cell enriched,0.13836477987421383,0.1320754716981132,0.11949685534591195,0.0880503144654088,0.03773584905660377,0.4088050314465409,0,0.006289308176100629,0.012578616352201259,0.05660377358490566
CR118,P53+ Tumor,0.25,0,0,0.25,0,0,0.5,0,0,0
CR118,Proliferative Tumor,0.06192660550458716,0.07339449541284404,0.04357798165137615,0.05963302752293578,0.04357798165137615,0.0045871559633027525,0.006880733944954129,0.11238532110091744,0.5940366972477065,0
CR118,Stromal,0.0043859649122807015,0.013955342902711323,0.013157894736842105,0.041866028708133975,0.02631578947368421,0.024720893141945772,0.006379585326953748,0,0,0.8692185007974481
CR123,Bulk Tumor,0.023725391216557295,2.523977788995457e-4,0.01060070671378092,0.6945986875315497,0.02574457344775366,0.022463402322059567,0.0817768803634528,2.523977788995457e-4,0.0706713780918728,0.06991418475517415
CR123,CD8+ T cell enriched,0.03571428571428571,0.25,0.3392857142857143,0.017857142857142856,0.10714285714285714,0.05357142857142857,0,0.05357142857142857,0,0.14285714285714285
CR123,Immune-enriched stromal,0.035830618892508145,0.04104234527687296,0.02214983713355049,0.16807817589576549,0.06319218241042346,0.04364820846905537,0.04234527687296417,0.005211726384364821,0.021498371335504887,0.5570032573289903
CR123,Mixed Immune,0.02155887230514096,0.08623548922056384,0.01658374792703151,0.11774461028192372,0.47429519071310117,0.07296849087893864,0.04311774461028192,0,0.01824212271973466,0.14925373134328357
CR123,NK-cell enriched,0.006237006237006237,0.014553014553014554,0.033264033264033266,0.079002079002079,0.04365904365904366,0.7068607068607069,0.02702702702702703,0.002079002079002079,0.035343035343035345,0.05197505197505198
CR123,P53+ Tumor,0.033690658499234305,0,0.016845329249617153,0.332312404287902,0.03828483920367534,0.015313935681470138,0.4058192955589586,0,0.10107197549770292,0.05666156202143951
CR123,Proliferative Tumor,0.018151815181518153,0,0.02145214521452145,0.3102310231023102,0.0165016501650165,0.04950495049504951,0.0858085808580858,0.0016501650165016502,0.45544554455445546,0.041254125412541254
CR123,Stromal,0.00720164609053498,0.029835390946502057,0.009259259259259259,0.013374485596707819,0.04218106995884774,0.0205761316872428,0.006172839506172839,0.0030864197530864196,0.00102880658436214,0.8672839506172839
CR124,Bulk Tumor,0.0061749571183533445,0.021955403087478557,0.006289308176100629,0.7707261292166953,0.0029731275014293884,0.010520297312750143,0.07947398513436249,4.5740423098913663e-4,0.033962264150943396,0.06746712407089765
CR124,CD8+ T cell enriched,0.020440251572327043,0.37735849056603776,0.3443396226415094,0.012578616352201259,0.059748427672955975,0.015723270440251572,0.0031446540880503146,0,0.006289308176100629,0.16037735849056603
CR124,Immune-enriched stromal,0.026143790849673203,0.214960058097313,0.043815056886952315,0.08859840232389252,0.06124425078673445,0.02348099733720649,0.01355603969983055,0.00532558702493343,0.00823045267489712,0.5146453643185669
CR124,Mixed Immune,0.024625784645098986,0.4244326412361178,0.04104297440849831,0.01158860453887011,0.2742636407532593,0.02607436021245775,0.003380009657170449,0.0043457267020762915,0.0014485755673587638,0.18879768227909222
CR124,NK-cell enriched,0.013513513513513514,0.0945945945945946,0.05405405405405406,0.12837837837837837,0.033783783783783786,0.49324324324324326,0.02027027027027027,0,0.02702702702702703,0.13513513513513514
CR124,P53+ Tumor,0.0032921810699588477,0.02167352537722908,0.00823045267489712,0.28093278463648835,0.0043895747599451305,0.0013717421124828531,0.5626886145404664,0,0.09053497942386832,0.026886145404663924
CR124,Proliferative Tumor,0.004662004662004662,0.018648018648018648,0.011655011655011656,0.317016317016317,0.004662004662004662,0.011655011655011656,0.13053613053613053,0,0.46853146853146854,0.03263403263403263
CR124,Stromal,0.008049242424242424,0.10132575757575757,0.009943181818181818,0.0033143939393939395,0.04214015151515151,0.007575757575757576,4.734848484848485e-4,0.005208333333333333,4.734848484848485e-4,0.8214962121212122
CR137,Bulk Tumor,0.0036747084198753793,0.005432177664163604,0.0019172391755871545,0.7924588592426905,0.007349416839750759,0.02524364914523087,0.007029876977152899,0.0035149384885764497,0.05703786547371785,0.09634126857325451
CR137,CD8+ T cell enriched,0.0948905109489051,0.16058394160583941,0.4233576642335766,0.06569343065693431,0.08029197080291971,0.0364963503649635,0.0072992700729927005,0.0072992700729927005,0.014598540145985401,0.10948905109489052
CR137,Immune-enriched stromal,0.022727272727272728,0.0633116883116883,0.01488095238095238,0.15665584415584416,0.06547619047619048,0.023809523809523808,0.005681818181818182,0.031114718614718616,0.027597402597402596,0.5887445887445888
CR137,Mixed Immune,0.07651715039577836,0.20844327176781002,0.047493403693931395,0.021108179419525065,0.32189973614775724,0.044854881266490766,0.005277044854881266,0.044854881266490766,0.010554089709762533,0.21899736147757257
CR137,NK-cell enriched,0,0.023809523809523808,0,0.2619047619047619,0.03571428571428571,0.4880952380952381,0.011904761904761904,0.047619047619047616,0.03571428571428571,0.09523809523809523
CR137,Proliferative Tumor,0.001658374792703151,0.003316749585406302,0.001658374792703151,0.26285240464344944,0.006633499170812604,0.01990049751243781,0.003316749585406302,0.024875621890547265,0.6194029850746269,0.05638474295190713
CR137,Stromal,0.0070072992700729924,0.02364963503649635,0.006715328467153284,0.026569343065693432,0.03299270072992701,0.010218978102189781,0.0037956204379562043,0.009343065693430658,0.0017518248175182481,0.877956204379562
CR139,Bulk Tumor,0.0080012077294686,0.022342995169082124,0.01917270531400966,0.7841183574879227,0.009510869565217392,0.022342995169082124,0.018719806763285024,0.0016606280193236715,0.05419685990338164,0.059933574879227056
CR139,CD8+ T cell enriched,0.037425673312346974,0.12696747114375656,0.5309548793284365,0.02658272123119972,0.11752360965372508,0.03112976565232599,0.005246589716684155,0.022035676810073453,0.005946135012242042,0.09618747813920951
CR139,Immune-enriched stromal,0.04363636363636364,0.14636363636363636,0.0809090909090909,0.09,0.05863636363636364,0.038636363636363635,0.008636363636363636,0.031818181818181815,0.023181818181818182,0.4781818181818182
CR139,Mixed Immune,0.06973768394113884,0.2072936660268714,0.09916826615483046,0.028790786948176585,0.3659628918746001,0.05182341650671785,0.005118362124120281,0.030070377479206652,0.003198976327575176,0.13883557261676263
CR139,NK-cell enriched,0.059602649006622516,0.07947019867549669,0.059602649006622516,0.10596026490066225,0.039735099337748346,0.5298013245033113,0.026490066225165563,0.006622516556291391,0.006622516556291391,0.08609271523178808
CR139,P53+ Tumor,0,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0,0.1111111111111111,0.1111111111111111
CR139,Proliferative Tumor,0.004518072289156626,0.03162650602409638,0.007530120481927711,0.3509036144578313,0,0.022590361445783132,0.018072289156626505,0.0030120481927710845,0.5,0.061746987951807226
CR139,Stromal,0.01348747591522158,0.04238921001926782,0.038535645472061654,0.005780346820809248,0.02697495183044316,0.017341040462427744,0.005780346820809248,0.017341040462427744,0.0019267822736030828,0.8304431599229287
CR141,Bulk Tumor,0.0050477489768076395,0.011186903137789904,0.02005457025920873,0.7844474761255116,0.021828103683492497,0.06534788540245566,0.011732605729877216,0.0019099590723055935,0.04406548431105048,0.03437926330150068
CR141,CD8+ T cell enriched,0.02,0.11777777777777777,0.45222222222222225,0.09833333333333333,0.07333333333333333,0.06111111111111111,0.008888888888888889,0.01888888888888889,0.02277777777777778,0.12666666666666668
CR141,Immune-enriched stromal,0.024329159212880144,0.05831842576028622,0.08980322003577818,0.1552772808586762,0.06940966010733453,0.06118067978533095,0.01037567084078712,0.01967799642218247,0.0443649373881932,0.46726296958855096
CR141,Mixed Immune,0.03395997574287447,0.12007277137659188,0.09460278956943602,0.09581564584596726,0.3644633110976349,0.08429351121892056,0.008489993935718617,0.019405700424499697,0.027895694360218316,0.15100060642813826
CR141,NK-cell enriched,0.015132408575031526,0.04539722572509458,0.06935687263556116,0.22698612862547288,0.04665825977301387,0.41992433795712486,0.013871374527112233,0.015132408575031526,0.058007566204287514,0.08953341740226986
CR141,P53+ Tumor,0,0,0,0.2,0,0.2,0.2,0,0.4,0
CR141,Proliferative Tumor,0.002877106452938759,0.008220304151253596,0.041512535963830664,0.2301685162351007,0.012330456226880395,0.06781750924784218,0.013563501849568433,0.010686395396629675,0.5561035758323057,0.05672009864364982
CR141,Stromal,0.017035775127768313,0.018739352640545145,0.02555366269165247,0.013628620102214651,0.008517887563884156,0.04258943781942078,0.0034071550255536627,0.0017035775127768314,0,0.868824531516184
CR144,Bulk Tumor,0.002965892239248641,0.007414730598121601,0.06277805239742956,0.7538309441423628,0.007414730598121601,0.05536332179930796,0.015818091942659415,9.886307464162135e-4,0.04893722194760257,0.044488383588729606
CR144,CD8+ T cell enriched,0.038318912237330034,0.10218376596621344,0.5150391429748661,0.07045735475896168,0.05109188298310672,0.04573547589616811,0.011948908117016894,0.010712814173877214,0.027606098063452822,0.12690564482900701
CR144,Immune-enriched stromal,0.022792022792022793,0.05270655270655271,0.13532763532763534,0.14031339031339032,0.04344729344729345,0.06125356125356125,0.024216524216524215,0.01282051282051282,0.038461538461538464,0.4686609686609687
CR144,Mixed Immune,0.021937842778793418,0.1736745886654479,0.13345521023765997,0.04204753199268738,0.35648994515539306,0.09140767824497258,0.009140767824497258,0.016453382084095063,0.005484460694698354,0.14990859232175502
CR144,NK-cell enriched,0.008108108108108109,0.022972972972972974,0.06486486486486487,0.22297297297297297,0.02972972972972973,0.48243243243243245,0.03783783783783784,0.008108108108108109,0.024324324324324326,0.09864864864864865
CR144,P53+ Tumor,0,0,0.14285714285714285,0.5,0,0.07142857142857142,0.14285714285714285,0,0.14285714285714285,0
CR144,Proliferative Tumor,0.0026954177897574125,0.005390835579514825,0.09703504043126684,0.30997304582210244,0,0.05929919137466307,0.03504043126684636,0.0026954177897574125,0.4393530997304582,0.04851752021563342
CR144,Stromal,0,0.009708737864077669,0.0970873786407767,0.009708737864077669,0.009708737864077669,0.02912621359223301,0.019417475728155338,0,0,0.8252427184466019
CR153,Bulk Tumor,0.0023386342376052385,0.0011693171188026192,0.018007483629560336,0.7628624883068288,0.004911131898971001,0.010991580916744622,0.008185219831618335,7.015902712815715e-4,0.1627689429373246,0.02806361085126286
CR153,CD8+ T cell enriched,0.062311557788944726,0.13366834170854272,0.46130653266331656,0.044221105527638194,0.08241206030150754,0.017085427135678392,0.005025125628140704,0.006030150753768844,0.011055276381909548,0.17688442211055277
CR153,Immune-enriched stromal,0.05075960679177837,0.09812332439678284,0.09436997319034852,0.08686327077747989,0.10348525469168901,0.01519213583556747,0.004110813226094728,0.011974977658623771,0.013941018766756031,0.5211796246648793
CR153,Mixed Immune,0.05115089514066496,0.15942028985507245,0.0792838874680307,0.04688832054560955,0.3691389599317988,0.021312872975277068,0.0025575447570332483,0.0196078431372549,0.00937766410912191,0.2412617220801364
CR153,NK-cell enriched,0,0.10526315789473684,0,0.15789473684210525,0,0.5263157894736842,0,0,0,0.21052631578947367
CR153,Proliferative Tumor,2.7151778441487917e-4,8.145533532446375e-4,0.017920173771382025,0.33043714363290794,0.002986695628563671,0.010317675807765408,0.008417051316861254,0.0010860711376595167,0.6177029595438501,0.01004615802335053
CR153,Stromal,0.02254670388662229,0.03500107365256603,0.03006227184882972,0.016534249516856347,0.0371483787846253,0.00622718488297187,0.0032209576980888983,0.005368262830148164,6.441915396177797e-4,0.8432467253596736
CR164,Bulk Tumor,0.013651877133105802,0.017064846416382253,0.040955631399317405,0.6109215017064846,0.040955631399317405,0.09897610921501707,0.10238907849829351,0,0.030716723549488054,0.04436860068259386
CR164,CD8+ T cell enriched,0.017587939698492462,0.07537688442211055,0.4648241206030151,0.0728643216080402,0.06532663316582915,0.03015075376884422,0.08542713567839195,0.01256281407035176,0.11557788944723618,0.06030150753768844
CR164,Immune-enriched stromal,0.12631578947368421,0.02631578947368421,0.11052631578947368,0.16842105263157894,0.05263157894736842,0.005263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.4631578947368421
CR164,Mixed Immune,0.03932584269662921,0.042134831460674156,0.05056179775280899,0.08426966292134831,0.550561797752809,0.028089887640449437,0.03932584269662921,0.014044943820224719,0.008426966292134831,0.14325842696629212
CR164,NK-cell enriched,0.021645021645021644,0.021645021645021644,0.03463203463203463,0.19480519480519481,0.030303030303030304,0.4805194805194805,0.07792207792207792,0.004329004329004329,0.08658008658008658,0.047619047619047616
CR164,P53+ Tumor,0.0014204545454545455,0.009943181818181818,0.09232954545454546,0.18323863636363635,0.015625,0.014204545454545454,0.4914772727272727,0.004261363636363636,0.1747159090909091,0.01278409090909091
CR164,Proliferative Tumor,0.0016,0.0096,0.1328,0.1424,0.0096,0.0608,0.1232,0.0096,0.4992,0.0112
CR164,Stromal,0,0,0.058823529411764705,0,0.058823529411764705,0,0,0,0,0.8823529411764706
CR166,Bulk Tumor,9.149130832570906e-4,0.0013723696248856359,0.01738334858188472,0.6788655077767612,0.003202195791399817,0.046203110704483075,0.12488563586459286,0.0022872827081427266,0.10887465690759378,0.016010978956999086
CR166,CD8+ T cell enriched,0.01020408163265306,0.10657596371882086,0.4977324263038549,0.046485260770975055,0.04308390022675737,0.08390022675736962,0.03968253968253968,0.015873015873015872,0.026077097505668934,0.13038548752834467
CR166,Immune-enriched stromal,0.015737983836665248,0.09336452573373033,0.06869417269247129,0.035942152275627394,0.05338153977031051,0.14440663547426627,0.02126754572522331,0.029987239472564865,0.007868991918332624,0.5293492131008082
CR166,Mixed Immune,0.016181229773462782,0.15776699029126215,0.04449838187702265,0.029935275080906147,0.3705501618122977,0.13915857605177995,0.021035598705501618,0.03640776699029126,0.0040453074433656954,0.18042071197411003
CR166,NK-cell enriched,0.007821901323706379,0.042418772563176894,0.038206979542719614,0.060770156438026475,0.05324909747292419,0.5791215403128761,0.040312876052948254,0.015042117930204572,0.026173285198555957,0.13688327316486162
CR166,P53+ Tumor,9.819324430479183e-4,0.0013747054202670856,0.02670856245090338,0.21916732128829536,0.001767478397486253,0.047918303220738416,0.5074626865671642,1.9638648860958367e-4,0.18067556952081698,0.013747054202670856
CR166,Proliferative Tumor,7.270964614638875e-4,0.001454192922927775,0.024236548715462918,0.18783325254483763,0.0019389238972370335,0.055501696558410085,0.13887542413960252,0.0012118274357731458,0.5787687833252545,0.009452253999030538
CR166,Stromal,0.010938924339106655,0.04557885141294439,0.029626253418413857,0.004102096627164996,0.023701002734731084,0.05788514129443938,0.007748404740200547,0.010027347310847767,0,0.8103919781221514
CR179,Bulk Tumor,0.0021839359378791555,0.001455957291919437,0.008007765105556904,0.7655908760009706,0.002911914583838874,0.014316913370541131,0.11065275418587721,2.426595486532395e-4,0.06066488716330987,0.03397233681145353
CR179,CD8+ T cell enriched,0.044444444444444446,0.19814814814814816,0.4675925925925926,0.021296296296296296,0.06759259259259259,0.018518518518518517,0.014814814814814815,0.012037037037037037,0.005555555555555556,0.15
CR179,Immune-enriched stromal,0.043544112078758045,0.13896251419916697,0.05812192351382052,0.06683074592957214,0.08822415751609239,0.009655433547898523,0.02631578947368421,0.007194244604316547,0.006815600151457781,0.5543354789852328
CR179,Mixed Immune,0.04470115519839277,0.2646911099949774,0.06378704168759418,0.023606228026117528,0.3545956805625314,0.01808136614766449,0.009040683073832245,0.01054746358613762,0.0015067805123053742,0.209442491210447
CR179,NK-cell enriched,0,0,0,0.5,0,0,0,0,0,0.5
CR179,P53+ Tumor,0.0030978934324659233,0.00950020652622883,0.012598099958694754,0.25113589425857086,0.004750103263114415,0.00784799669558034,0.5722841800908716,0.0012391573729863693,0.1020239570425444,0.035522511358942584
CR179,Proliferative Tumor,0,0,0.01967799642218247,0.2567084078711986,0,0.007155635062611807,0.148479427549195,0.0017889087656529517,0.556350626118068,0.009838998211091235
CR179,Stromal,0.018843819865857554,0.05557329926541041,0.017885659533695305,0.007984669434685404,0.03992334717342702,0.00415202810603641,0.0025550942190993293,0.004471414883423826,3.1938677738741617e-4,0.8482912807409774
CR185,Bulk Tumor,0.009306089419380943,0.013959134129071415,0.04309124013756828,0.7709892777665386,0.01436374671252276,0.021039854339469956,0.011936071211814687,4.0461258345134534e-4,0.035201294760267045,0.07970867893991503
CR185,CD8+ T cell enriched,0.11286753082516598,0.1356307303193171,0.464116345241859,0.06860575403098325,0.07524502055011066,0.04521024343977237,0.00474233322794815,0.002213088839709137,0.002529244388239014,0.08883970913689536
CR185,Immune-enriched stromal,0.06211474632527264,0.07183499288762446,0.08534850640113797,0.16974869606448553,0.0689900426742532,0.05286865813181603,0.009720246562351825,0.0011853959222380276,0.00734945471787577,0.47083926031294454
CR185,Mixed Immune,0.07366666666666667,0.15,0.08933333333333333,0.058333333333333334,0.38066666666666665,0.07633333333333334,0.009666666666666667,0.005333333333333333,0.004,0.15266666666666667
CR185,NK-cell enriched,0.01015228426395939,0.06192893401015229,0.07411167512690356,0.06091370558375635,0.1065989847715736,0.5431472081218274,0.01116751269035533,0.007106598984771574,0.005076142131979695,0.11979695431472082
CR185,P53+ Tumor,0,0,0,1,0,0,0,0,0,0
CR185,Proliferative Tumor,0.0035211267605633804,0.01056338028169014,0.02112676056338028,0.31690140845070425,0.01056338028169014,0.056338028169014086,0.028169014084507043,0,0.4859154929577465,0.06690140845070422
CR185,Stromal,0.012444001991040319,0.015928322548531607,0.02538576406172225,0.022896963663514187,0.013937282229965157,0.013937282229965157,0.0044798407167745144,4.977600796416127e-4,9.955201592832255e-4,0.8894972623195619
CR202,Bulk Tumor,0.025837770122142185,0.0039148136548700285,0.019104290635765738,0.7032571249608519,0.004384591293454432,0.01926088318196054,0.018947698089570936,0,0.02630754776072659,0.1789852803006577
CR202,CD8+ T cell enriched,0.0374331550802139,0.18181818181818182,0.42245989304812837,0.0374331550802139,0.058823529411764705,0.06417112299465241,0.0053475935828877,0.0106951871657754,0.016042780748663103,0.1657754010695187
CR202,Immune-enriched stromal,0.04677732269885751,0.026945462384134512,0.04462168570812675,0.2871308471653374,0.027376589782280664,0.03362793705539987,0.017891787023065316,4.311273981461522e-4,0.03147230006466911,0.48372494071998273
CR202,Mixed Immune,0.02358490566037736,0.11556603773584906,0.07075471698113207,0.025943396226415096,0.47877358490566035,0.06132075471698113,0.009433962264150943,0.0047169811320754715,0.007075471698113208,0.2028301886792453
CR202,NK-cell enriched,0.028846153846153848,0.057692307692307696,0.038461538461538464,0.1346153846153846,0.07692307692307693,0.47115384615384615,0.019230769230769232,0,0.019230769230769232,0.15384615384615385
CR202,P53+ Tumor,0.2,0,0,0.3,0,0.1,0.1,0,0.2,0.1
CR202,Proliferative Tumor,0.01327433628318584,0,0.01327433628318584,0.2610619469026549,0.004424778761061947,0.03982300884955752,0.004424778761061947,0,0.5088495575221239,0.15486725663716813
CR202,Stromal,0.015133876600698487,0.02270081490104773,0.03259604190919674,0.05820721769499418,0.01571594877764843,0.01979045401629802,0.004074505238649592,0,0.004656577415599534,0.8271245634458673
